2014,9.8,SF,Harrison Barnes
2016,6.4,SF,Tony Snell
2010,10.5,SF,J.R. Giddens
2012,-14.6,C,Brian Skinner
2017,12.3,PF,Marquese Chriss
2015,13.6,PF,Grant Jerrett
2012,10.4,PF,Luke Harangody
2017,4.7,SG,Hollis Thompson
2015,-2.6,SG,Patrick Christopher
2017,9.1,SF,Kelly Oubre
2013,11.2,C,Hamed Haddadi
2015,16.8,SF,Danilo Gallinari
2016,-2.7,SG,Luis Montero
2017,15.5,PF,Johnny O'Bryant
2017,9.1,SG,Rodney McGruder
2017,10,SG,Monta Ellis
2016,1.6,C,Chuck Hayes
2016,12.5,PF,Tyler Hansbrough
2010,13.1,SG,Allen Iverson*
2017,9.1,PG,Marcelo Huertas
2017,4.5,PG,Gary Payton
2015,15.5,PF,Jonas Jerebko
2014,2.4,C,Andris Biedrins
2015,-5,SG,Andre Dawkins
2015,20.7,PG,Damian Lillard
2010,7,PG,Kevin Ollie
2015,8.2,SF,Damjan Rudez
2017,9.7,SG,Jordan McRae
2016,17.6,C,Robin Lopez
2017,12,SF,Gerald Green
2012,3.6,PF,Juwan Howard
2015,16,PF,David West
2017,5.9,SF,Kyle Singler
2017,17.1,PG,Jrue Holiday
2012,18.6,C,Sean Williams
2017,23.2,PG,John Wall
2016,17,PF,Aaron Gordon
2016,11.8,SG,Justin Holiday
2015,12,PF,Furkan Aldemir
2016,18.2,PF,Tobias Harris
2014,13.7,C,Greg Smith
2014,20.1,PG,Kyrie Irving
2017,10.6,SF,James Ennis
2011,8.9,C,Francisco Elson
2017,19.2,PG,Jeremy Lin
2016,21.2,C,Andre Drummond
2017,19.5,C,Alan Williams
2015,22.7,PG,Russ Smith
2013,-19.4,PG,Justin Dentmon
2017,13.7,PG,T.J. McConnell
2017,1.5,PF,Terrence Jones
2017,13.7,SF,Rondae Hollis-Jefferson
2017,13.3,SG,Marco Belinelli
2014,21.3,C,Dwight Howard
2015,19.8,C,Chris Bosh
2011,11.7,PG,Zabian Dowdell
2015,11.1,SF,Quincy Pondexter
2017,10.8,PF,Noah Vonleh
2014,11.1,PF,Jeff Ayres
2016,13.8,SG,Tyler Johnson
2016,7.7,PG,Ray McCallum
2016,11,C,Anderson Varejao
2017,16.8,PG,Ricky Rubio
2016,5.2,SG,Devyn Marble
2015,16.6,C,Nikola Pekovic
2015,14.5,SG,J.R. Smith
2015,4,SG,Vander Blue
2016,2.6,PG,Nate Robinson
2017,12.4,SG,Rodney Hood
2012,3.4,SF,Jamario Moon
2017,17.6,SG,DeAndre Liggins
2016,16.2,C,Zaza Pachulia
2017,14.9,SF,Tyreke Evans
2017,13,C,Frank Kaminsky
2016,13.5,SG,Gary Neal
