1986,2.2,SG,Butch Carter
1987,22.2,SG,Ron Rowan
1989,9.3,C,Ramon Rivas
1983,21.6,C,Dan Issel*
1988,9.8,SF,Winston Crite
1981,1.4,SF,Dick Miller
1983,9.2,SF,Bob Wilkerson
1987,9.1,C,Nick Vanos
1981,-11.5,PF,John Shumate
1989,11.7,SG,Darwin Cook
1988,9.2,SG,Kevin McKenna
1989,10.8,PF,Keith Lee
1984,8.1,PF,Mark Landsberger
1982,14.4,PF,Elvin Hayes*
1982,11.5,SG,Mike Newlin
1980,9.3,SF,Nick Weatherspoon
1986,8.5,PF,Guy Williams
1984,6.5,PG,Armond Hill
1989,14.4,PF,Walter Berry
1980,4.5,SG,Greg Deane
1981,13,SG,Ollie Mack
1980,13.6,PG,Walt Frazier*
1983,10.9,PF,Pete Verhoeven
1985,12.2,PF,Mark Olberding
1984,15.3,C,Russell Cross
1982,11.4,SF,James Hardy
1983,9.4,SG,Clay Johnson
1980,12.4,PG,Butch Lee
1982,10.9,PG,Mike Gale
1980,14.8,SF,Rick Barry*
1988,12.4,PG,Wes Matthews
1989,6.7,PF,Orlando Graham
1987,58.3,PF,Cozell McQueen
1989,13.9,C,Charles Shackleford
1982,12.7,SF,Mike Bantom
1989,5,SG,Rob Rose
1981,-5.9,SG,John Mengelt
1980,16,SG,Terry Furlow
1985,15.6,PG,Norm Nixon
1986,8.3,SF,Dwayne McClain
1983,11.9,PF,Major Jones
1987,10.3,SG,Michael Phelps
1988,9.6,SF,Michael Brooks
1988,4.3,C,Ron Moore
1983,7.5,SF,Eddie Phillips
1983,13.2,PF,Larry Kenon
1985,11.1,PG,Lionel Hollins
1985,3.3,SF,Kenton Edelin
1982,11,PF,Clarence Kea
1989,11.2,SF,Sylvester Gray
1980,10.6,C,Mike Green
1982,16.7,SF,Mike Mitchell
1987,6,SG,Keith Smith
1981,10.8,PG,Johnny High
1982,14.9,SF,Glen Gondrezick
1982,5.7,PF,Larry Demic
1985,15.4,C,Bob McAdoo*
1985,12.2,SF,Billy Knight
1989,3.6,C,Tito Horford
1985,9.1,PG,Lorenzo Romar
1989,12.9,PG,Richard Morton
1987,4.5,SF,David Thirdkill
1988,4.9,SF,Andre Moore
1981,11.1,PG,Larry Wright
1988,9.1,SG,Kevin Henderson
1987,14.3,SG,Andrew Toney
1989,15.9,SG,Rolando Blackman
1982,13.7,PG,Franklin Edwards
1981,12.8,PF,Joe Bryant
1986,6,SF,Kenny Green
1985,13.8,PF,Louis Orr
1985,14.6,PF,Cliff Levingston
1985,15.4,PF,Larry Micheaux
1986,5.1,C,Steve Hayes
1986,9.1,SG,Ron Brewer
1980,8.9,SG,Phil Chenier
1980,9.7,PG,Tom Henderson
1988,11.5,PF,Maurice Lucas
1980,10.3,PF,Earl Evans
1989,7,SG,Otis Birdsong
1985,-2.6,C,Rick Robey
